"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Full Configuration"
"56057.68810172927"," 731.6445244741301","55968.613","14","138.488214424", " R='1.1', block-rst='false', cir-bump='12000', cla-prep-lim='-1', elim-clear-watch='false', lbd-core-th='5', pol-act-init='false', pq-order='true', prob-limit='259', prob-step-width='600', reduce-confl-limit='10000', reduce-frac='0.85', size-lbd-queue='58', size-trail-queue='5000'"
"61176.480773629"," 731.64574701547","61077.969","14","150.835171447", " R='1.1', block-rst='false', cir-bump='12000', cla-prep-lim='-1', elim-clear-watch='false', lbd-core-th='5', pol-act-init='false', pq-order='true', prob-limit='259', prob-step-width='600', reduce-confl-limit='10000', reduce-frac='0.85', size-lbd-queue='58', size-trail-queue='5000'"
"63131.2734963601"," 731.64711921453","63029.512","14","155.62511292899998", " R='1.1', block-rst='false', cir-bump='12000', cla-prep-lim='-1', elim-clear-watch='false', lbd-core-th='5', pol-act-init='false', pq-order='true', prob-limit='259', prob-step-width='600', reduce-confl-limit='10000', reduce-frac='0.85', size-lbd-queue='58', size-trail-queue='5000'"
"63350.1740967413"," 731.65902054309","63248.083","14","156.173460037", " R='1.1', block-rst='false', cir-bump='12000', cla-prep-lim='-1', elim-clear-watch='false', lbd-core-th='5', pol-act-init='false', pq-order='true', prob-limit='259', prob-step-width='600', reduce-confl-limit='10000', reduce-frac='0.85', size-lbd-queue='58', size-trail-queue='5000'"
"63492.7952412185"," 731.659852011196","63390.531","14","156.802863332", " R='1.1', block-rst='false', cir-bump='12000', cla-prep-lim='-1', elim-clear-watch='false', lbd-core-th='5', pol-act-init='false', pq-order='true', prob-limit='259', prob-step-width='600', reduce-confl-limit='10000', reduce-frac='0.85', size-lbd-queue='58', size-trail-queue='5000'"
"63830.5043873935"," 731.660064003456","63727.64","14","157.60635974599998", " R='1.1', block-rst='false', cir-bump='12000', cla-prep-lim='-1', elim-clear-watch='false', lbd-core-th='5', pol-act-init='false', pq-order='true', prob-limit='259', prob-step-width='600', reduce-confl-limit='10000', reduce-frac='0.85', size-lbd-queue='58', size-trail-queue='5000'"
"64093.1406908692"," 731.6629963755461","63989.526","14","158.82259484899998", " R='1.1', block-rst='false', cir-bump='12000', cla-prep-lim='-1', elim-clear-watch='false', lbd-core-th='5', pol-act-init='false', pq-order='true', prob-limit='259', prob-step-width='600', reduce-confl-limit='10000', reduce-frac='0.85', size-lbd-queue='58', size-trail-queue='5000'"
"64143.294021851994"," 731.6627855467649","64039.711","14","158.99561063099998", " R='1.1', block-rst='false', cir-bump='12000', cla-prep-lim='-1', elim-clear-watch='false', lbd-core-th='5', pol-act-init='false', pq-order='true', prob-limit='259', prob-step-width='600', reduce-confl-limit='10000', reduce-frac='0.85', size-lbd-queue='58', size-trail-queue='5000'"
"64353.84959083619"," 731.6636348581169","64250.119","14","159.759318579", " R='1.1', block-rst='false', cir-bump='12000', cla-prep-lim='-1', elim-clear-watch='false', lbd-core-th='5', pol-act-init='false', pq-order='true', prob-limit='259', prob-step-width='600', reduce-confl-limit='10000', reduce-frac='0.85', size-lbd-queue='58', size-trail-queue='5000'"
"64518.34276089879"," 731.6640695595568","64414.393","14","160.197706452", " R='1.1', block-rst='false', cir-bump='12000', cla-prep-lim='-1', elim-clear-watch='false', lbd-core-th='5', pol-act-init='false', pq-order='true', prob-limit='259', prob-step-width='600', reduce-confl-limit='10000', reduce-frac='0.85', size-lbd-queue='58', size-trail-queue='5000'"
"65161.43988724369"," 731.6669145488569","65056.271","14","162.067823322", " R='1.1', block-rst='false', cir-bump='12000', cla-prep-lim='-1', elim-clear-watch='false', lbd-core-th='5', pol-act-init='false', pq-order='true', prob-limit='259', prob-step-width='600', reduce-confl-limit='10000', reduce-frac='0.85', size-lbd-queue='58', size-trail-queue='5000'"
"70066.55890114441"," 731.6670890784098","69953.298","14","173.37916986", " R='1.1', block-rst='false', cir-bump='12000', cla-prep-lim='-1', elim-clear-watch='false', lbd-core-th='5', pol-act-init='false', pq-order='true', prob-limit='259', prob-step-width='600', reduce-confl-limit='10000', reduce-frac='0.85', size-lbd-queue='58', size-trail-queue='5000'"
"70490.2210184596"," 731.6659991073439","70376.236","14","174.294245961", " R='1.1', block-rst='false', cir-bump='12000', cla-prep-lim='-1', elim-clear-watch='false', lbd-core-th='5', pol-act-init='false', pq-order='true', prob-limit='259', prob-step-width='600', reduce-confl-limit='10000', reduce-frac='0.85', size-lbd-queue='58', size-trail-queue='5000'"
"71237.7829563127"," 731.6112369990137","71122.912","14","176.292175274", " R='1.1', block-rst='false', cir-bump='12000', cla-prep-lim='-1', elim-clear-watch='false', lbd-core-th='5', pol-act-init='false', pq-order='true', prob-limit='259', prob-step-width='600', reduce-confl-limit='10000', reduce-frac='0.85', size-lbd-queue='58', size-trail-queue='5000'"
"72400.4605701728"," 731.6105001878528","72283.819","14","178.779613862", " R='1.1', block-rst='false', cir-bump='12000', cla-prep-lim='-1', elim-clear-watch='false', lbd-core-th='5', pol-act-init='false', pq-order='true', prob-limit='259', prob-step-width='600', reduce-confl-limit='10000', reduce-frac='0.85', size-lbd-queue='58', size-trail-queue='5000'"
"73789.50064615355"," 731.6098731183796","73670.554","14","182.2098813", " R='1.1', block-rst='false', cir-bump='12000', cla-prep-lim='-1', elim-clear-watch='false', lbd-core-th='5', pol-act-init='false', pq-order='true', prob-limit='259', prob-step-width='600', reduce-confl-limit='10000', reduce-frac='0.85', size-lbd-queue='58', size-trail-queue='5000'"
"74736.99060188625"," 731.6096986579686","74616.723","14","184.48523642299998", " R='1.1', block-rst='false', cir-bump='12000', cla-prep-lim='-1', elim-clear-watch='false', lbd-core-th='5', pol-act-init='false', pq-order='true', prob-limit='259', prob-step-width='600', reduce-confl-limit='10000', reduce-frac='0.85', size-lbd-queue='58', size-trail-queue='5000'"
"76750.35060996508"," 731.6110048079287","76626.378","14","189.751803309", " R='1.1', block-rst='false', cir-bump='12000', cla-prep-lim='-1', elim-clear-watch='false', lbd-core-th='5', pol-act-init='false', pq-order='true', prob-limit='259', prob-step-width='600', reduce-confl-limit='10000', reduce-frac='0.85', size-lbd-queue='58', size-trail-queue='5000'"
"78557.62956902468"," 731.6164961170987","78430.612","14","194.17687644799997", " R='1.1', block-rst='false', cir-bump='12000', cla-prep-lim='-1', elim-clear-watch='false', lbd-core-th='5', pol-act-init='false', pq-order='true', prob-limit='259', prob-step-width='600', reduce-confl-limit='10000', reduce-frac='0.85', size-lbd-queue='58', size-trail-queue='5000'"
"78860.84824785766"," 731.6387958883986","78733.296","14","194.947367937", " R='1.1', block-rst='false', cir-bump='12000', cla-prep-lim='-1', elim-clear-watch='false', lbd-core-th='5', pol-act-init='false', pq-order='true', prob-limit='259', prob-step-width='600', reduce-confl-limit='10000', reduce-frac='0.85', size-lbd-queue='58', size-trail-queue='5000'"
